source	target	note	status
深淵の封穴でピュアスライムハートのLv50を討伐する。	在深渊封穴讨伐纯情史莱姆之心Lv50。	新字典	done
深淵の封穴でピュアスライムハートのLv100を討伐する。	在深渊封穴讨伐纯情史莱姆之心Lv100。	新字典	done
深淵の封穴でフンガモンガーのLv10を討伐する。	在深渊封穴讨伐饥饿制造者Lv10。	新字典	done
深淵の封穴でフンガモンガーのLv50を討伐する。	在深渊封穴讨伐饥饿制造者Lv50。	新字典	done
深淵の封穴でフンガモンガーのLv100を討伐する。	在深渊封穴讨伐饥饿制造者Lv100。	新字典	done
深淵の封穴で白熱オーダマスライムのLv10を討伐する。	在深渊封穴讨伐白热巨型史莱姆Lv10。	新字典	done
深淵の封穴で白熱オーダマスライムのLv50を討伐する。	在深渊封穴讨伐白热巨型史莱姆Lv50。	新字典	done
深淵の封穴で白熱オーダマスライムのLv100を討伐する。	在深渊封穴讨伐白热巨型史莱姆Lv100。	新字典	done
深淵の封穴でガルガンチュアのLv10を討伐する。	在深渊封穴讨伐伽尔冈都亚Lv10。	新字典	done
深淵の封穴でガルガンチュアのLv50を討伐する。	在深渊封穴讨伐伽尔冈都亚Lv50。	新字典	done
深淵の封穴でガルガンチュアのLv100を討伐する。	在深渊封穴讨伐伽尔冈都亚Lv100。	新字典	done
深淵の封穴で望滅の凶獣のLv10を討伐する。	在深渊封穴讨伐望灭的凶兽Lv10。	新字典	done
深淵の封穴で望滅の凶獣のLv50を討伐する。	在深渊封穴讨伐望灭的凶兽Lv50。	新字典	done
深淵の封穴で望滅の凶獣のLv100を討伐する。	在深渊封穴讨伐望灭的凶兽Lv100。	新字典	done
深淵の封穴でホワイトアイルのLv10を討伐する。	在深渊封穴讨伐白色岛屿Lv10。	新字典	done
深淵の封穴でホワイトアイルのLv50を討伐する。	在深渊封穴讨伐白色岛屿Lv50。	新字典	done
深淵の封穴でホワイトアイルのLv100を討伐する。	在深渊封穴讨伐白色岛屿Lv100。	新字典	done
深淵の封穴で魅惑のコタツスライムのLv10を討伐する。	在深渊封穴讨伐魅惑的被炉史莱姆Lv10。	新字典	done
深淵の封穴で魅惑のコタツスライムのLv50を討伐する。	在深渊封穴讨伐魅惑的被炉史莱姆Lv50。	新字典	done
深淵の封穴で魅惑のコタツスライムのLv100を討伐する。	在深渊封穴讨伐魅惑的被炉史莱姆Lv100。	新字典	done
深淵の封穴でアル・マーリドのLv10を討伐する。	在深渊封穴讨伐阿尔·马利德Lv10。	新字典	done
深淵の封穴でアル・マーリドのLv50を討伐する。	在深渊封穴讨伐阿尔·马利德Lv50。	新字典	done
深淵の封穴でアル・マーリドのLv100を討伐する。	在深渊封穴讨伐阿尔·马利德Lv100。	新字典	done
深淵の封穴でペンタゴア・シッシのLv10を討伐する。	在深渊封穴讨伐五角雄狮Lv10。	新字典	done
深淵の封穴でペンタゴア・シッシのLv50を討伐する。	在深渊封穴讨伐五角雄狮Lv50。	新字典	done
深淵の封穴でペンタゴア・シッシのLv100を討伐する。	在深渊封穴讨伐五角雄狮Lv100。	新字典	done
深淵の封穴でタブラ・ラーサのLv10を討伐する。	在深渊封穴讨伐白板之板Lv10。	新字典	done
深淵の封穴でタブラ・ラーサのLv50を討伐する。	在深渊封穴讨伐白板之板Lv50。	新字典	done
深淵の封穴でタブラ・ラーサのLv100を討伐する。	在深渊封穴讨伐白板之板Lv100。	新字典	done
深淵の封穴でボアドム・ドンムーのLv10を討伐する。	在深渊封穴讨伐野猪王顿姆Lv10。	新字典	done
深淵の封穴でボアドム・ドンムーのLv50を討伐する。	在深渊封穴讨伐野猪王顿姆Lv50。	新字典	done
深淵の封穴でボアドム・ドンムーのLv100を討伐する。	在深渊封穴讨伐野猪王顿姆Lv100。	新字典	done
深淵の封穴で珍味佳肴のイモタロスのLv10を討伐する。	在深渊封穴讨伐珍馐美味的薯太郎Lv10。	新字典	done
深淵の封穴で珍味佳肴のイモタロスのLv50を討伐する。	在深渊封穴讨伐珍馐美味的薯太郎Lv50。	新字典	done
深淵の封穴で珍味佳肴のイモタロスのLv100を討伐する。	在深渊封穴讨伐珍馐美味的薯太郎Lv100。	新字典	done
深淵の封穴でダハブ・マ・ジーンのLv10を討伐する。	在深渊封穴讨伐黄金魔神Lv10。	新字典	done
深淵の封穴でダハブ・マ・ジーンのLv50を討伐する。	在深渊封穴讨伐黄金魔神Lv50。	新字典	done
深淵の封穴でダハブ・マ・ジーンのLv100を討伐する。	在深渊封穴讨伐黄金魔神Lv100。	新字典	done
深淵の封穴で兇猛のケモミミ様のLv10を討伐する。	在深渊封穴讨伐凶猛的兽耳大人Lv10。	新字典	done
深淵の封穴で兇猛のケモミミ様のLv50を討伐する。	在深渊封穴讨伐凶猛的兽耳大人Lv50。	新字典	done
深淵の封穴で兇猛のケモミミ様のLv100を討伐する。	在深渊封穴讨伐凶猛的兽耳大人Lv100。	新字典	done
深淵の封穴でミングル・ヴィランズのLv10を討伐する。	在深渊封穴讨伐混迹恶徒Lv10。	新字典	done
深淵の封穴でミングル・ヴィランズのLv50を討伐する。	在深渊封穴讨伐混迹恶徒Lv50。	新字典	done
深淵の封穴でミングル・ヴィランズのLv100を討伐する。	在深渊封穴讨伐混迹恶徒Lv100。	新字典	done
深淵の封穴で青春おじゃま三兄弟のLv10を討伐する。	在深渊封穴讨伐青春捣蛋三兄弟Lv10。	新字典	done
深淵の封穴で青春おじゃま三兄弟のLv50を討伐する。	在深渊封穴讨伐青春捣蛋三兄弟Lv50。	新字典	done
深淵の封穴で青春おじゃま三兄弟のLv100を討伐する。	在深渊封穴讨伐青春捣蛋三兄弟Lv100。	新字典	done
異形の楽園で「楽園　第壱区」のLv10をクリアする。	在异形乐园通关「乐园　第一区」Lv10。	新字典	done
