source	target	note	status
続・ライラプス性能試験5	续・莱拉普斯性能测试5		
続・ライラプス性能試験 特	续・莱拉普斯性能测试 特		
続・ライラプス性能試験 特	续・莱拉普斯性能测试 特		
続・ライラプス性能試験 特	续・莱拉普斯性能测试 特		
ミステリアスな彼女	神秘的她		
自由の空へ	向着自由的天空		
狩人の森	猎人之森		
家族として	作为家人		
草を追って	追草		
貪欲なあいつ	贪婪的家伙		
わたしたちの合作	我们的合作		
シンプルな気持ち	单纯的心情		
仁義なきチョコレート争奪戦1	无仁义的巧克力争夺战1		
仁義なきチョコレート争奪戦2	无仁义的巧克力争夺战2		
仁義なきチョコレート争奪戦3	无仁义的巧克力争夺战3		
仁義なきチョコレート争奪戦4	无仁义的巧克力争夺战4		
仁義なきチョコレート争奪戦5	无仁义的巧克力争夺战5		
仁義なきチョコレート争奪戦1	无仁义的巧克力争夺战1		
仁義なきチョコレート争奪戦2	无仁义的巧克力争夺战2		
仁義なきチョコレート争奪戦3	无仁义的巧克力争夺战3		
仁義なきチョコレート争奪戦4	无仁义的巧克力争夺战4		
仁義なきチョコレート争奪戦5	无仁义的巧克力争夺战5		
仁義なきチョコレート争奪戦1	无仁义的巧克力争夺战1		
仁義なきチョコレート争奪戦2	无仁义的巧克力争夺战2		
仁義なきチョコレート争奪戦3	无仁义的巧克力争夺战3		
仁義なきチョコレート争奪戦4	无仁义的巧克力争夺战4		
仁義なきチョコレート争奪戦5	无仁义的巧克力争夺战5		
仁義なきチョコレート争奪戦 特	无仁义的巧克力争夺战 特		
仁義なきチョコレート争奪戦 特	无仁义的巧克力争夺战 特		
仁義なきチョコレート争奪戦 特	无仁义的巧克力争夺战 特		
世直し姫の冒険	济世公主的冒险		
森で世直し！	在森林中济世！		
ちょっとお花を摘みに	去摘点花		
黒い轍	黑色的车辙		
パルヴィンで世直し！	在帕尔温济世！		
黒幕の正体	幕后黑手的真面目		
成敗！	惩戒！		
世直しよ永遠に	济世直到永远		
春のお祭りを邪魔するヤツは1	妨碍春日祭的家伙1		
春のお祭りを邪魔するヤツは2	妨碍春日祭的家伙2		
春のお祭りを邪魔するヤツは3	妨碍春日祭的家伙3		
春のお祭りを邪魔するヤツは4	妨碍春日祭的家伙4		
春のお祭りを邪魔するヤツは5	妨碍春日祭的家伙5		
春のお祭りを邪魔するヤツは1	妨碍春日祭的家伙1		
春のお祭りを邪魔するヤツは2	妨碍春日祭的家伙2		
春のお祭りを邪魔するヤツは3	妨碍春日祭的家伙3		
春のお祭りを邪魔するヤツは4	妨碍春日祭的家伙4		
春のお祭りを邪魔するヤツは5	妨碍春日祭的家伙5		
春のお祭りを邪魔するヤツは1	妨碍春日祭的家伙1		
春のお祭りを邪魔するヤツは2	妨碍春日祭的家伙2		
春のお祭りを邪魔するヤツは3	妨碍春日祭的家伙3		
春のお祭りを邪魔するヤツは4	妨碍春日祭的家伙4		
春のお祭りを邪魔するヤツは5	妨碍春日祭的家伙5		
春のお祭りを邪魔するヤツは 特	妨碍春日祭的家伙 特		
春のお祭りを邪魔するヤツは 特	妨碍春日祭的家伙 特		
春のお祭りを邪魔するヤツは 特	妨碍春日祭的家伙 特		
すこし白酒　めされたか1	稍饮白酒 可曾尝过1		
すこし白酒　めされたか2	稍饮白酒 可曾尝过2		
すこし白酒　めされたか3	稍饮白酒 可曾尝过3		
すこし白酒　めされたか4	稍饮白酒 可曾尝过4		
すこし白酒　めされたか5	稍饮白酒 可曾尝过5		
すこし白酒　めされたか1	稍饮白酒 可曾尝过1		
すこし白酒　めされたか2	稍饮白酒 可曾尝过2		
すこし白酒　めされたか3	稍饮白酒 可曾尝过3		
すこし白酒　めされたか4	稍饮白酒 可曾尝过4		
すこし白酒　めされたか5	稍饮白酒 可曾尝过5		
すこし白酒　めされたか1	稍饮白酒 可曾尝过1		
すこし白酒　めされたか2	稍饮白酒 可曾尝过2		
すこし白酒　めされたか3	稍饮白酒 可曾尝过3		
すこし白酒　めされたか4	稍饮白酒 可曾尝过4		
すこし白酒　めされたか5	稍饮白酒 可曾尝过5		
すこし白酒　めされたか 特	稍饮白酒 可曾尝过 特		
すこし白酒　めされたか 特	稍饮白酒 可曾尝过 特		
すこし白酒　めされたか 特	稍饮白酒 可曾尝过 特		
眠り姫	沉睡公主		
２人目の創造主	第二位创造主		
耕す人	耕种之人		
３人目の創造主	第三位创造主		
スペシャルドリンク	特别饮品		
実りの時	收获之时		
王の戦い	王之战		
収穫祭の夜	收获祭之夜		
わたしの楽園	我的乐园		
守りたい、黄金色の畑！1	想要守护、金黄色的田野！1		
守りたい、黄金色の畑！2	想要守护、金黄色的田野！2		
守りたい、黄金色の畑！3	想要守护、金黄色的田野！3		
守りたい、黄金色の畑！4	想要守护、金黄色的田野！4		
守りたい、黄金色の畑！5	想要守护、金黄色的田野！5		
守りたい、黄金色の畑！1	想要守护、金黄色的田野！1		
守りたい、黄金色の畑！2	想要守护、金黄色的田野！2		
守りたい、黄金色の畑！3	想要守护、金黄色的田野！3		
守りたい、黄金色の畑！4	想要守护、金黄色的田野！4		
守りたい、黄金色の畑！5	想要守护、金黄色的田野！5		
守りたい、黄金色の畑！1	想要守护、金黄色的田野！1		
守りたい、黄金色の畑！2	想要守护、金黄色的田野！2		
守りたい、黄金色の畑！3	想要守护、金黄色的田野！3		
守りたい、黄金色の畑！4	想要守护、金黄色的田野！4		
守りたい、黄金色の畑！5	想要守护、金黄色的田野！5		
守りたい、黄金色の畑！ 特	想要守护、金黄色的田野！ 特		
守りたい、黄金色の畑！ 特	想要守护、金黄色的田野！ 特		
守りたい、黄金色の畑！ 特	想要守护、金黄色的田野！ 特		
お待ちください、お嬢様！1	请稍等、大小姐！1		
お待ちください、お嬢様！2	请稍等、大小姐！2		
お待ちください、お嬢様！3	请稍等、大小姐！3		
お待ちください、お嬢様！4	请稍等、大小姐！4		
お待ちください、お嬢様！5	请稍等、大小姐！5		
お待ちください、お嬢様！1	请稍等、大小姐！1		
お待ちください、お嬢様！2	请稍等、大小姐！2		
お待ちください、お嬢様！3	请稍等、大小姐！3		
お待ちください、お嬢様！4	请稍等、大小姐！4		
お待ちください、お嬢様！5	请稍等、大小姐！5		
お待ちください、お嬢様！1	请稍等、大小姐！1		
お待ちください、お嬢様！2	请稍等、大小姐！2		
お待ちください、お嬢様！3	请稍等、大小姐！3		
お待ちください、お嬢様！4	请稍等、大小姐！4		
お待ちください、お嬢様！5	请稍等、大小姐！5		
お待ちください、お嬢様！ 特	请稍等、大小姐！ 特		
お待ちください、お嬢様！ 特	请稍等、大小姐！ 特		
お待ちください、お嬢様！ 特	请稍等、大小姐！ 特		
春を求めて	寻求春天		
北国の思い出	北国的回忆		
花見前のひと仕事	赏花前的工作		
桜の守人	樱花的守护者		
揺るがない信念	坚定不移的信念		
桜の願い	樱花的愿望		
真理の約束	真理的约定		
１００年先で	在一百年后		
いつもより多めのスライム1	比平时更多的史莱姆1		
いつもより多めのスライム2	比平时更多的史莱姆2		
いつもより多めのスライム3	比平时更多的史莱姆3		
いつもより多めのスライム4	比平时更多的史莱姆4		
いつもより多めのスライム5	比平时更多的史莱姆5		
いつもより多めのスライム1	比平时更多的史莱姆1		
いつもより多めのスライム2	比平时更多的史莱姆2		
いつもより多めのスライム3	比平时更多的史莱姆3		
いつもより多めのスライム4	比平时更多的史莱姆4		
いつもより多めのスライム5	比平时更多的史莱姆5		
いつもより多めのスライム1	比平时更多的史莱姆1		
いつもより多めのスライム2	比平时更多的史莱姆2		
いつもより多めのスライム3	比平时更多的史莱姆3		
いつもより多めのスライム4	比平时更多的史莱姆4		
いつもより多めのスライム5	比平时更多的史莱姆5		
いつもより多めのスライム 特	比平时更多的史莱姆 特		
いつもより多めのスライム 特	比平时更多的史莱姆 特		
いつもより多めのスライム 特	比平时更多的史莱姆 特		
脱スランプ！	摆脱低谷！		
悩みは根深く	烦恼根深蒂固		
ピカピカキレイ	亮晶晶干净		
アオハルアルバイト	青春打工		
アイデアを形に	将想法成形		
一心不乱	一心不乱		
夜明けと共に	与黎明一起		
離れていても	即使分离		
ライラプス新装備お披露目会1	莱拉普斯新装备展示会1		
ライラプス新装備お披露目会2	莱拉普斯新装备展示会2		
ライラプス新装備お披露目会3	莱拉普斯新装备展示会3		
ライラプス新装備お披露目会4	莱拉普斯新装备展示会4		
ライラプス新装備お披露目会5	莱拉普斯新装备展示会5		
ライラプス新装備お披露目会1	莱拉普斯新装备展示会1		
ライラプス新装備お披露目会2	莱拉普斯新装备展示会2		
ライラプス新装備お披露目会3	莱拉普斯新装备展示会3		
ライラプス新装備お披露目会4	莱拉普斯新装备展示会4		
ライラプス新装備お披露目会5	莱拉普斯新装备展示会5		
ライラプス新装備お披露目会1	莱拉普斯新装备展示会1		
ライラプス新装備お披露目会2	莱拉普斯新装备展示会2		
ライラプス新装備お披露目会3	莱拉普斯新装备展示会3		
ライラプス新装備お披露目会4	莱拉普斯新装备展示会4		
ライラプス新装備お披露目会5	莱拉普斯新装备展示会5		
ライラプス新装備お披露目会 特	莱拉普斯新装备展示会 特		
ライラプス新装備お披露目会 特	莱拉普斯新装备展示会 特		
ライラプス新装備お披露目会 特	莱拉普斯新装备展示会 特		
ＳＴＯＰ！　ムシャムシャ1	STOP！ 吧唧吧唧1		
ＳＴＯＰ！　ムシャムシャ2	STOP！ 吧唧吧唧2		
ＳＴＯＰ！　ムシャムシャ3	STOP！ 吧唧吧唧3		
ＳＴＯＰ！　ムシャムシャ4	STOP！ 吧唧吧唧4		
ＳＴＯＰ！　ムシャムシャ5	STOP！ 吧唧吧唧5		
ＳＴＯＰ！　ムシャムシャ1	STOP！ 吧唧吧唧1		
ＳＴＯＰ！　ムシャムシャ2	STOP！ 吧唧吧唧2		
ＳＴＯＰ！　ムシャムシャ3	STOP！ 吧唧吧唧3		
ＳＴＯＰ！　ムシャムシャ4	STOP！ 吧唧吧唧4		
ＳＴＯＰ！　ムシャムシャ5	STOP！ 吧唧吧唧5		
ＳＴＯＰ！　ムシャムシャ1	STOP！ 吧唧吧唧1		
ＳＴＯＰ！　ムシャムシャ2	STOP！ 吧唧吧唧2		
ＳＴＯＰ！　ムシャムシャ3	STOP！ 吧唧吧唧3		
ＳＴＯＰ！　ムシャムシャ4	STOP！ 吧唧吧唧4		
ＳＴＯＰ！　ムシャムシャ5	STOP！ 吧唧吧唧5		
ＳＴＯＰ！　ムシャムシャ 特	STOP！ 吧唧吧唧 特		
ＳＴＯＰ！　ムシャムシャ 特	STOP！ 吧唧吧唧 特		
ＳＴＯＰ！　ムシャムシャ 特	STOP！ 吧唧吧唧 特		
新メニューを求めて	追求新菜单		
パルヴィン料理ツアー	帕尔温料理之旅		
美食を極めよ	追求极致美食		
ホコリスライム大暴れ	灰尘史莱姆大暴走		
奴らの行方は？	那些家伙的去向？		
暗闇の迷路	黑暗迷宫		
最終決戦	最终决战		
街の救世主	街道的救世主		
ハレのディナー	晴日的晚餐		
続・新メニューの試食会1	续・新菜单试吃会1		
続・新メニューの試食会2	续・新菜单试吃会2		
